지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),합계 일조시간(hr),합계 일사량(MJ/m2)
202,양평,2025-05-22,22.1,17.7,27.4,.6,1.5,72.4,4.9,
202,양평,2025-05-23,18,13.9,21.4,1.6,1.2,56.5,0,
202,양평,2025-05-24,14.4,12.5,16.8,4.3,1.2,75.9,.1,
202,양평,2025-05-25,16.5,9.4,23.7,,1.2,67.5,11.6,
202,양평,2025-05-26,18,10.9,25.4,,1.1,65,11.6,
202,양평,2025-05-27,19.5,12.2,26.3,0,1.2,62.8,11.8,
202,양평,2025-05-28,18.6,14.4,24.3,.3,1,75.4,4.4,
202,양평,2025-05-29,19.7,12.8,26.7,0,1.3,69.5,12.3,
202,양평,2025-05-30,19.4,14,26.5,,1.2,61,12.3,
202,양평,2025-05-31,19.6,12.5,26.3,,1,61.9,10.4,
202,양평,2025-06-01,21.7,13.9,29.7,,1.2,59.8,11,
202,양평,2025-06-02,19.3,17.1,22.4,0,.8,75.6,0,
202,양평,2025-06-03,21.1,16.3,26.5,,2,55.8,11.2,
202,양평,2025-06-04,19.4,11.4,26.3,,2,52.4,11.9,
202,양평,2025-06-05,19.9,12.1,28.1,,1.2,61.1,11.7,
202,양평,2025-06-06,22.2,14.8,30.8,,1.5,53.3,11.3,
202,양평,2025-06-07,22.6,15.2,28.7,,1.2,63,7.7,
202,양평,2025-06-08,24.5,20.5,29.8,0,1.1,67.5,7.5,
202,양평,2025-06-09,24.5,20.3,30.4,,1.3,64.3,10.7,
202,양평,2025-06-10,22.4,18.9,27.2,,1.8,69.5,7.7,
202,양평,2025-06-11,22,14.5,29.2,,1.6,58.6,12.6,
202,양평,2025-06-12,23.5,15.5,30.4,,1.2,55.8,11.8,
202,양평,2025-06-13,22.1,17.8,28.2,1.2,1.3,69.6,4.7,
202,양평,2025-06-14,24.4,18.6,30.8,0,1.3,72.4,8.7,
202,양평,2025-06-15,26.1,21,32,.8,1.7,69.4,7.5,
202,양평,2025-06-16,23.7,21.8,27.1,10.7,1.7,82.1,2,
202,양평,2025-06-17,23.9,19.1,29.8,.1,1.2,72.5,7.4,
202,양평,2025-06-18,25,19.6,30.9,,1.1,67.9,9.2,
202,양평,2025-06-19,25.9,19.1,33,,1.3,65.8,9.6,
202,양평,2025-06-20,23.5,22.6,26.3,73,1.9,93.6,0,
202,양평,2025-06-21,22.6,20.3,24.4,.8,1,86.3,0,
202,양평,2025-06-22,23.1,17.8,29.9,,1.2,69.8,10.9,
202,양평,2025-06-23,24.5,17.5,31.5,,1,67,12.5,
202,양평,2025-06-24,23,19.6,28.1,4.1,1.2,73,.6,
202,양평,2025-06-25,19.9,18.5,21.7,7.5,1.1,92.9,0,
202,양평,2025-06-26,21.7,19.5,24.1,.2,.9,87.4,.1,
202,양평,2025-06-27,23.2,19.9,27.2,0,.8,84.6,2.1,
202,양평,2025-06-28,25.3,22.1,29.2,.3,.7,85.5,.5,
202,양평,2025-06-29,27,23.8,31.3,,.9,75,4.5,
202,양평,2025-06-30,26.8,22.8,31.9,,1,77.8,3.6,
202,양평,2025-07-01,26.7,23.8,31.4,10.7,1.2,85.1,1.9,
202,양평,2025-07-02,27.7,24.6,31.9,,1.2,79.9,4.4,
202,양평,2025-07-03,27.4,24.7,31.3,,1,77.6,3.8,
202,양평,2025-07-04,26.4,23,28.7,0,1,77.3,.6,
202,양평,2025-07-05,27.2,24.8,31.5,,1,75.5,3.3,
202,양평,2025-07-06,27.2,24.7,30.5,,.7,81.3,.2,
202,양평,2025-07-07,29,26.3,33.3,,1.2,78,6.5,
202,양평,2025-07-08,28.9,25.6,36.4,10.1,1.3,80.1,9.6,
202,양평,2025-07-09,29.5,24.8,34.1,,1.3,68.3,10.8,
202,양평,2025-07-10,29.1,24,35.1,,1.6,51,12.7,
202,양평,2025-07-11,28.3,21.5,34.7,,1.6,49.8,12.7,
202,양평,2025-07-12,27,21.1,33.1,,1.3,56.8,12.7,
202,양평,2025-07-13,24.8,21.5,29.1,.8,.9,79.5,2.2,
202,양평,2025-07-14,22.5,21,25.8,19.1,1.2,87.3,.2,
202,양평,2025-07-15,22.3,21.1,24.6,9.5,1.4,87.1,.1,
202,양평,2025-07-16,22.3,21.3,24.1,47.2,1.1,90.5,0,
202,양평,2025-07-17,22.3,21.5,23,67.1,1.5,93.9,0,
202,양평,2025-07-18,24.1,21.7,27.3,5.8,.8,89.8,0,
202,양평,2025-07-19,23.4,21,25.6,94.9,1,95,0,
202,양평,2025-07-20,26.8,23.5,32.1,3.2,1.5,80.9,4.3,
202,양평,2025-07-21,27.3,23.7,32.4,.2,1,81.1,4.8,
202,양평,2025-07-22,26.4,24,30.1,13.9,1,86.6,5.6,
202,양평,2025-07-23,27.1,23.3,32.8,,1,79.3,8.8,
202,양평,2025-07-24,28.2,23.7,33.9,,1,74,9.7,
202,양평,2025-07-25,28.6,23.4,34.3,,1.1,71.9,12.4,
202,양평,2025-07-26,29,24.1,34.3,,1.3,71.9,12.4,
202,양평,2025-07-27,29.5,24.5,35.1,,1.1,69.9,12.4,
202,양평,2025-07-28,29.8,24.7,35.5,,.8,72.5,11.8,
202,양평,2025-07-29,30,25.3,35.1,,1.2,71.5,12.3,
202,양평,2025-07-30,29.3,25,34.5,,1.4,68.8,9.4,
202,양평,2025-07-31,28.5,25.7,32.7,,1.1,67.3,4.3,
202,양평,2025-08-01,29.1,24.7,34.2,,1.2,72.1,8.7,
202,양평,2025-08-02,29.1,25.3,34.2,0,1,74.3,8.1,
202,양평,2025-08-03,26.7,23.6,30.4,3.4,1.2,82.4,.4,
202,양평,2025-08-04,26.3,22.8,31.3,4.7,1.1,84.5,3.5,
202,양평,2025-08-05,28,24.9,32.9,,1.2,74.8,6.6,
202,양평,2025-08-06,26,24.3,28.8,33.6,1,90.9,.1,
202,양평,2025-08-07,27.5,23.9,32.1,,1.4,72.4,9.6,
202,양평,2025-08-08,26.2,21.9,31.4,,1.2,74.1,8.5,
202,양평,2025-08-09,23.8,21.4,26.1,.7,.8,85.1,0,
202,양평,2025-08-10,25.7,20.5,31.9,,1,73,10,
202,양평,2025-08-11,24.6,22.3,27.5,,1,81.5,.4,
202,양평,2025-08-12,25.6,21.2,31.3,,1.4,76.3,8.8,
202,양평,2025-08-13,23.9,21.5,28.1,49.2,1.1,92.1,0,
202,양평,2025-08-14,25.1,23.3,28.5,108.6,.9,90.9,.1,
202,양평,2025-08-15,26.3,22.9,31.2,,1.1,83.9,6.7,
202,양평,2025-08-16,27.2,23.4,32.6,,1.2,78.9,6.5,
202,양평,2025-08-17,26.5,22.8,31.6,,.9,81.4,2.6,
202,양평,2025-08-18,27.7,23.9,33.3,.3,1.2,78.4,5.6,
202,양평,2025-08-19,27.8,24.7,33,,1.3,77,7,
202,양평,2025-08-20,27.8,24.4,32.4,,1.3,78.4,4.8,
202,양평,2025-08-21,28.1,24.2,33,,1.1,77,9.2,
202,양평,2025-08-22,28.2,24,34,,1.2,72.8,10.9,
202,양평,2025-08-23,27.4,24,31.3,,.9,81.3,4.5,
202,양평,2025-08-24,28.3,24.9,33.6,,.9,79,6.3,
202,양평,2025-08-25,28.3,24.4,32.8,1.3,1.4,76.9,6.4,
202,양평,2025-08-26,26.2,23.8,31.6,54.8,1.4,84.4,3.7,
202,양평,2025-08-27,26,22.8,30.7,,1.1,74.6,8,
202,양평,2025-08-28,26.5,22.7,30.8,.3,1,78.3,2.9,
202,양평,2025-08-29,28.4,24.8,33.7,0,1.3,77.8,6,
202,양평,2025-08-30,27.1,24,31.7,47.4,1.1,83.3,6,
202,양평,2025-08-31,26.4,23.3,31.7,1.8,1.2,83.9,5.7,
202,양평,2025-09-01,25.9,24.3,29.6,3.5,1.3,85.5,.3,
202,양평,2025-09-02,25,22,29.4,0,1.2,79.1,8.2,
202,양평,2025-09-03,25.4,20.6,31.2,,1,78.3,8,
202,양평,2025-09-04,24.5,21.9,29.1,74.7,1,87.8,2.2,
202,양평,2025-09-05,25.7,20.8,31.6,.3,1.1,77.3,10.9,
202,양평,2025-09-06,24.9,23.1,28.7,26.7,1,92.8,1.3,
202,양평,2025-09-07,24.9,20.5,29.5,.7,1,81.6,1.4,
202,양평,2025-09-08,22.9,19.6,27.7,0,.8,81.3,2,
202,양평,2025-09-09,22.4,19.7,26.4,.1,.7,82.4,1.2,
202,양평,2025-09-10,22.8,18.2,30.5,,1,70.8,10.3,
202,양평,2025-09-11,23.1,15.1,31.1,,1.2,66.1,11.5,
202,양평,2025-09-12,21.9,19.6,25.8,13.5,1.3,80.4,0,
202,양평,2025-09-13,22.5,19.9,26.5,63.6,1.2,84.1,.7,
202,양평,2025-09-14,22.9,20.3,28,,.8,84,4.1,
202,양평,2025-09-15,22.6,19.7,28,,.9,85,4.6,
202,양평,2025-09-16,22,19.2,27.6,20.1,.8,91.1,.9,
202,양평,2025-09-17,22,19.9,24.1,60.4,.8,94.3,0,
202,양평,2025-09-18,20.9,17.9,24.7,,1.3,76.5,1.5,
202,양평,2025-09-19,18.6,16.8,21.1,5.6,.8,85.6,0,
202,양평,2025-09-20,19.6,17.2,22.6,71.4,1.1,86.6,1,
202,양평,2025-09-21,20.5,16.4,26.2,,1.1,70,9.9,
202,양평,2025-09-22,19.5,14.6,25.2,,1,72.9,4.9,
202,양평,2025-09-23,21.1,16.4,26.3,,1.1,65,6.8,
202,양평,2025-09-24,21,17.4,24.1,11,1.2,85.1,.7,
202,양평,2025-09-25,21.4,17.8,26.4,.1,.7,87.6,3.4,
202,양평,2025-09-26,20,16.4,25.8,,.9,81.6,6.4,
202,양평,2025-09-27,20.4,16.4,26.1,,.8,80.3,6,
202,양평,2025-09-28,19.3,17.9,22.2,33.1,1,90,.7,
202,양평,2025-09-29,19.3,16,24,,.9,80,8.6,
202,양평,2025-09-30,18.3,15.7,23.3,,.7,88.5,1.3,
203,이천,2025-05-15,19.5,16.8,23,.7,1,86.5,.6,
203,이천,2025-05-16,20,17.4,22.7,17.8,.7,94.9,0,
203,이천,2025-05-17,19.5,14.9,25.8,1.4,1.6,84,4.8,
203,이천,2025-05-18,16.2,11.4,22.5,,1.5,58.8,9.9,
203,이천,2025-05-19,16.2,7.8,21.9,0,1.2,77.9,1.2,
203,이천,2025-05-20,24.1,19.7,29.8,,1.5,80.4,4,
203,이천,2025-05-21,25.9,20.8,31.4,,.8,78.4,5.2,
203,이천,2025-05-22,21.1,18.1,26.2,.1,1.6,80.8,4.5,
203,이천,2025-05-23,17.9,13.6,22,1.4,1.1,66.3,0,
203,이천,2025-05-24,13.9,12.1,16.5,5.9,1.1,88,0,
203,이천,2025-05-25,16.7,9,23.4,,1.2,71.4,9.6,
203,이천,2025-05-26,18.2,10.1,25.9,,.8,65.9,9.3,
203,이천,2025-05-27,20,12.2,26.4,,.9,67.4,10.4,
203,이천,2025-05-28,19.9,14.6,26.7,.3,.8,73.3,7.6,
203,이천,2025-05-29,20,12.5,27.7,0,.9,72.4,9,
203,이천,2025-05-30,19.5,13.5,26.9,,.8,65.4,9.2,
203,이천,2025-05-31,20,12.1,27.2,,.8,64.3,9.6,
203,이천,2025-06-01,21.8,13,30.1,,1,61.6,9.9,
203,이천,2025-06-02,19.6,16.8,22.5,.3,.5,79.6,0,
203,이천,2025-06-03,21.1,14.8,27.4,,1.8,61.3,9.9,
203,이천,2025-06-04,20.2,12.3,27.2,,2.2,55.5,10.7,
203,이천,2025-06-05,20.8,13.1,28.9,,1.2,58.9,9.3,
203,이천,2025-06-06,22.3,14.2,30.4,,1.3,58,10.4,
203,이천,2025-06-07,23,14.4,30.1,,1.1,68.3,8.9,
203,이천,2025-06-08,25,21.2,31.1,.1,.9,71.9,6,
203,이천,2025-06-09,24.9,20.5,30.5,,1.2,69.8,7.4,
203,이천,2025-06-10,22.5,17.9,28,,1.7,74.1,6.2,
203,이천,2025-06-11,22.5,14.1,30.6,,1.5,58.1,10.8,
203,이천,2025-06-12,23.7,14.4,31.7,,.9,55.5,9.2,
203,이천,2025-06-13,22.1,17.5,30.1,2.8,1.2,77,2.2,
203,이천,2025-06-14,24.4,18.3,31,.4,1,78.6,6.8,
203,이천,2025-06-15,26.5,21.3,33.2,15.1,1.6,74.8,6.2,
203,이천,2025-06-16,23.8,21.6,27.4,9.9,1.7,87.8,2.4,
203,이천,2025-06-17,23.7,19.3,29.5,1.2,1.1,81,5.3,
203,이천,2025-06-18,25.3,21,31.2,,1.1,72.4,8.4,
203,이천,2025-06-19,26.6,18.8,34.2,,.9,69.9,7.4,
203,이천,2025-06-20,24.1,23,27.5,52.4,2.3,96.4,0,
203,이천,2025-06-21,22.2,20.7,23.9,10.4,1.2,93.8,0,
203,이천,2025-06-22,23.8,18.2,29.9,,1.3,70.1,10.9,
203,이천,2025-06-23,25,17,32.1,,.6,71.1,11.1,
203,이천,2025-06-24,23.1,19.1,27.1,7.1,.7,83.8,.7,
203,이천,2025-06-25,20.1,18.2,21.8,9.2,1,98.1,0,
203,이천,2025-06-26,21.8,19.5,25,.5,.8,91.8,.6,
203,이천,2025-06-27,23.8,19.6,28.8,0,.4,88.5,3.3,
203,이천,2025-06-28,26.2,22.4,30.4,.1,.6,88.3,1.3,
203,이천,2025-06-29,27.9,24.7,32.8,,1,78.4,5.3,
203,이천,2025-06-30,27.7,22.4,33.1,,.9,78.3,5.6,
203,이천,2025-07-01,26.9,23.6,31.3,19.7,.9,89.6,2.5,
203,이천,2025-07-02,28.2,24.3,33,,1,82.9,4.6,
203,이천,2025-07-03,28.2,25,32.2,,1.2,75.9,7,
203,이천,2025-07-04,26.8,23.1,30.3,,1.3,80,1.2,
203,이천,2025-07-05,28.1,24.9,32.3,,1.3,74.9,5,
203,이천,2025-07-06,28.3,25.2,31.8,,1,79.3,1.2,
203,이천,2025-07-07,29.5,26.2,34.1,,.7,79.8,4.7,
203,이천,2025-07-08,28.7,25,36.8,3.8,.7,84.5,7.2,
203,이천,2025-07-09,29.6,24.1,35.7,,.7,74.5,9.7,
203,이천,2025-07-10,28.6,22.5,35.7,,1,59.6,10.7,
203,이천,2025-07-11,27.4,19.6,35.3,,1.1,58.5,10.7,
203,이천,2025-07-12,26.9,19.1,34.6,,.8,61.9,10.7,
203,이천,2025-07-13,24.6,20.6,29.6,.5,.5,87.5,1.6,
203,이천,2025-07-14,23.3,21,28.6,10.5,.8,90.8,1.6,
203,이천,2025-07-15,22.6,20.5,25.3,1.1,1.1,90.3,.5,
203,이천,2025-07-16,22.4,21.4,25,75.2,1.2,96.8,0,
203,이천,2025-07-17,,21.3,22.7,73.7,1.2,,0,
203,이천,2025-07-18,24.7,21.8,28.5,2.3,.6,93.8,0,
203,이천,2025-07-19,24.1,21.9,26.9,97.6,1.1,98.6,0,
203,이천,2025-07-20,27.3,23.8,32.1,11,1.5,85,5.2,
203,이천,2025-07-21,27.4,23.5,32,.1,.8,86.9,4,
203,이천,2025-07-22,27.6,24.1,32.8,1.7,.8,87.5,5.9,
203,이천,2025-07-23,27.6,23.7,32.9,,.5,86.1,6.8,
203,이천,2025-07-24,28.5,23.9,34.1,,.5,79.8,8.1,
203,이천,2025-07-25,29.1,23.4,35.6,,.5,78.5,10.5,
203,이천,2025-07-26,29.8,23.7,35.6,,.7,75.3,10.4,
203,이천,2025-07-27,30,24.2,36.2,,.6,76,10.5,
203,이천,2025-07-28,29.9,24.8,36.1,,.7,77.4,7.4,
203,이천,2025-07-29,30.5,24.9,36.3,,.5,75.8,8.2,
203,이천,2025-07-30,29.7,24.2,35.7,,.8,72.4,9.5,
203,이천,2025-07-31,28.7,25.4,33.4,0,.5,74,6.3,
203,이천,2025-08-01,29.6,23.9,35.6,,.6,74,9.4,
203,이천,2025-08-02,29.8,25.5,35.5,0,.6,72.6,6.9,
203,이천,2025-08-03,26.7,23.5,31.1,10,.5,88.8,.7,
203,이천,2025-08-04,26.3,23,30.9,4.8,.6,90.1,1.5,
203,이천,2025-08-05,28.4,24.7,32.8,,1.2,76.8,6.3,
203,이천,2025-08-06,27,24.8,30.3,5.1,1.5,91.5,.1,
203,이천,2025-08-07,27.5,24.2,32.9,,1.7,78.8,8,
203,이천,2025-08-08,26,21.1,31.2,,.9,77.4,5.7,
203,이천,2025-08-09,23.5,20,26.5,.1,.4,88,0,
203,이천,2025-08-10,25.5,19.3,32.5,,.7,79.5,9,
203,이천,2025-08-11,24.2,21.9,27.5,0,.6,91,.3,
203,이천,2025-08-12,25.9,21.3,32.9,,1.2,81.8,7.9,
203,이천,2025-08-13,24.9,22.9,29.4,72.8,1,95.9,.1,
203,이천,2025-08-14,25.5,23.3,28.6,7.1,.9,94.9,.2,
203,이천,2025-08-15,25.8,22.4,31.3,6.1,.5,94.4,3.6,
203,이천,2025-08-16,27.1,23,32.8,,.8,86,5.4,
203,이천,2025-08-17,27.5,23.3,32.3,,.6,84.9,2.8,
203,이천,2025-08-18,28.4,24.5,33.5,0,1.2,81.5,6.2,
203,이천,2025-08-19,28.3,24.5,33.5,2.2,1.2,82.5,5.4,
203,이천,2025-08-20,28.2,23.7,33.6,,1,80.6,6,
203,이천,2025-08-21,28.9,23.9,34.8,,.6,77.8,7.6,
203,이천,2025-08-22,28.5,23.5,34.5,,.9,78.3,8.1,
203,이천,2025-08-23,27.9,23.6,32.8,0,.5,86.3,5.6,
203,이천,2025-08-24,28.6,24.9,34.8,,.5,83.3,4.3,
203,이천,2025-08-25,29.1,24,34.4,,1.3,78.1,6.2,
203,이천,2025-08-26,26.3,24,31.2,35.3,1.5,88.6,4.4,
203,이천,2025-08-27,25.6,21.4,32,,.5,82.1,6.4,
203,이천,2025-08-28,26.9,22.4,31.9,0,.9,82.4,2.3,
203,이천,2025-08-29,28.6,24.6,33,.4,1.5,82.6,5.7,
203,이천,2025-08-30,28.3,24.4,33.7,.3,1,82.5,6.5,
203,이천,2025-08-31,26.6,23.1,32.7,4.3,.9,87.8,4.9,
203,이천,2025-09-01,26.3,24.8,31.2,5.8,1.8,89,1.6,
203,이천,2025-09-02,24.9,21.3,30.5,,.7,86,5.6,
203,이천,2025-09-03,25.1,18.9,32.6,,.6,85.5,7.1,
203,이천,2025-09-04,24.3,21.5,29.8,39.4,.7,93.3,2.4,
203,이천,2025-09-05,26.1,20.3,33,0,.7,80.8,8.6,
203,이천,2025-09-06,26.2,23.3,30.6,17.3,1,90.9,1.8,
203,이천,2025-09-07,25,20.5,29.9,1.3,1.1,87.4,1.9,
203,이천,2025-09-08,23.2,19.1,27.3,,.5,86.9,1.4,
203,이천,2025-09-09,22.6,19.3,26.6,.3,.4,88.5,.2,
203,이천,2025-09-10,22.5,17.1,30.4,,.5,76.3,9.7,
203,이천,2025-09-11,22.1,14.5,31.4,,.6,75,9.6,
203,이천,2025-09-12,21.3,18.6,24.6,23.4,.5,88.4,0,
203,이천,2025-09-13,22.2,19.8,26.1,81.8,.8,91,.1,
203,이천,2025-09-14,23,20.3,28.1,.1,.5,90.1,1.6,
203,이천,2025-09-15,22.9,20.1,28,,.3,91.6,2,
203,이천,2025-09-16,22.4,19.2,28.7,42.9,.4,97.3,.6,
203,이천,2025-09-17,22.4,20.3,24.8,21.1,.8,98.9,0,
203,이천,2025-09-18,20.4,17.1,25.6,.1,.7,88,1.6,
203,이천,2025-09-19,18.2,16.1,21.9,11.3,.8,91.8,0,
203,이천,2025-09-20,19.6,17,23.6,80.9,.8,91.8,.7,
203,이천,2025-09-21,20.5,15.7,26.9,,.8,77.4,9.3,
203,이천,2025-09-22,19.8,14.8,25.7,,.9,73.3,4.7,
203,이천,2025-09-23,21.1,16.7,26.6,,.9,73.1,5.1,
203,이천,2025-09-24,21.6,16.1,25.8,5.8,.8,89.1,1.1,
203,이천,2025-09-25,21.5,17.9,26.1,1.5,.5,92.8,1.3,
203,이천,2025-09-26,20.8,17.5,26.8,,.5,87.1,7.8,
203,이천,2025-09-27,20.1,15.3,26.9,,.4,87.1,3.6,
203,이천,2025-09-28,19.2,18.2,22,33.6,.6,96.1,.3,
203,이천,2025-09-29,19.5,15.7,24.8,,.5,82.8,6.9,
203,이천,2025-09-30,17.9,15.3,22.9,,.3,94.5,1,
211,인제,2025-05-15,18.2,15.2,23.1,2.2,1.6,80.6,,
211,인제,2025-05-16,18.6,15.6,23.9,10.3,.9,88.5,,
211,인제,2025-05-17,18.9,14.8,23.9,1.6,2.2,75.8,,
211,인제,2025-05-18,14.8,9.3,20.7,,1.6,61.1,,
211,인제,2025-05-19,14.6,6.6,19.7,.3,2.2,68.9,,
211,인제,2025-05-20,19.2,16.4,21.8,1.2,1.5,93.8,,
211,인제,2025-05-21,21.4,14.9,30.2,,1.8,75.9,,
211,인제,2025-05-22,17.5,12,24.5,.4,2.3,60.6,9.1,
211,인제,2025-05-23,14.3,9.9,19,2.1,1.6,67.5,0,
211,인제,2025-05-24,12.7,10.8,15.7,2.7,1.3,75.9,.1,
211,인제,2025-05-25,14.6,7.4,22.4,,1.3,70.8,7.4,
211,인제,2025-05-26,16.7,9.3,25.4,,.9,68.3,9.1,
211,인제,2025-05-27,17.4,9,26.4,,1.1,63.3,11.1,
211,인제,2025-05-28,16.4,10.9,25.4,.5,.8,78.5,3.2,
211,인제,2025-05-29,18.1,12.3,27.2,,1.4,66.9,7.2,
211,인제,2025-05-30,15.9,7.9,26.5,,1.6,60.4,11.4,
211,인제,2025-05-31,16.6,7.1,27,,1.2,57.9,7.7,
211,인제,2025-06-01,20.1,10.1,29.3,,1.1,59.4,10.3,
211,인제,2025-06-02,18.2,15.3,22.3,0,.6,79.6,0,
211,인제,2025-06-03,17.9,11.4,25.4,1.9,1.4,75.5,6.6,
211,인제,2025-06-04,16.2,8.9,23.8,.7,1.4,66.8,7.2,
211,인제,2025-06-05,18.2,9,26.5,,1.7,63.1,11.1,
211,인제,2025-06-06,22,13.3,29.5,,2,49,11.3,
211,인제,2025-06-07,21.9,14.6,26.5,0,1.5,59.6,4.2,
211,인제,2025-06-08,23.1,17.5,29.5,,1,62.4,10.1,
211,인제,2025-06-09,22.7,15.8,29.9,,1.1,63.8,10.9,
211,인제,2025-06-10,21.9,16.9,26.3,,2.1,64.5,5.7,
211,인제,2025-06-11,20.7,12.7,28.5,,1.3,58.8,11.6,
211,인제,2025-06-12,22.5,14,31.2,,1.1,57.5,11.6,
211,인제,2025-06-13,22.4,14.7,29.8,,1.3,60.1,6.4,
211,인제,2025-06-14,23.8,18.8,32.8,,1,63.5,6.6,
211,인제,2025-06-15,24.9,17.6,31.2,0,1.2,69,5.1,
211,인제,2025-06-16,22.6,20.7,26.7,26.7,1.6,84.4,.4,
211,인제,2025-06-17,23.1,18.9,28.3,0,2.2,68.3,4.8,
211,인제,2025-06-18,23.1,17.3,29.3,,1.4,70.8,6.4,
211,인제,2025-06-19,24.8,16.7,33.2,,.9,64.1,9.1,
211,인제,2025-06-20,23,20.5,25.2,28.6,2.7,87,0,
211,인제,2025-06-21,22,18.3,25.3,2.2,1.7,83.1,0,
211,인제,2025-06-22,21.8,17,28.2,,1.4,71.6,6.6,
211,인제,2025-06-23,22.9,15.8,32.4,,1,65.9,9.4,
211,인제,2025-06-24,20.1,14.2,26.3,.1,1.3,71.6,1.1,
211,인제,2025-06-25,19.7,17.3,23.2,5.4,1.4,85.8,0,
211,인제,2025-06-26,21.1,18.2,25.3,2.2,1.2,88.5,.3,
211,인제,2025-06-27,22.4,20.1,25.7,0,1,86.4,0,
211,인제,2025-06-28,23.2,20,27.6,1.2,.6,90.3,0,
211,인제,2025-06-29,25.7,22.2,30.8,,1.1,81.9,1.7,
211,인제,2025-06-30,26.2,21.7,30.9,,1.7,77.6,3.3,
211,인제,2025-07-01,27,23.3,31.8,.6,2.4,78.9,2.3,
211,인제,2025-07-02,27.1,24.7,30.7,0,2.1,72.9,2,
211,인제,2025-07-03,27.2,25,30.2,,2.4,,.2,
211,인제,2025-07-04,24.4,22.9,26.2,2.7,1.9,82.3,0,
211,인제,2025-07-05,25.6,23.3,28.5,,1.6,81.4,0,
211,인제,2025-07-06,26.1,24.1,29.4,,1.9,80.9,.1,
211,인제,2025-07-07,28.3,24.5,34.8,0,1.2,75.5,4.7,
211,인제,2025-07-08,28,23.1,34.8,,1.8,68.1,8.3,
211,인제,2025-07-09,26.8,21.5,33.8,,1.5,69.4,7.5,
211,인제,2025-07-10,25.7,20.9,32.6,,2.1,60.5,10.9,
211,인제,2025-07-11,24.7,18.5,31.7,,1.7,63.5,11,
211,인제,2025-07-12,25.7,17.4,34.7,,1.2,60.3,11.2,
211,인제,2025-07-13,23.7,18.8,30.4,.3,1,78,4,
211,인제,2025-07-14,20.6,18.9,23.2,7.4,.9,89,0,
211,인제,2025-07-15,21.4,18.8,26.3,10,1.1,88.6,1,
211,인제,2025-07-16,21.6,20.1,25.4,30.9,1,91,1,
211,인제,2025-07-17,20.9,20,21.9,51.9,.7,96.4,0,
211,인제,2025-07-18,22.9,20.2,26,8.1,.5,91.9,.1,
211,인제,2025-07-19,23.3,20.5,26.3,17.1,1.1,90.8,.1,
211,인제,2025-07-20,25.1,22.6,30.1,53.1,1.6,85.3,2.4,
211,인제,2025-07-21,26.4,22.6,30.9,0,1.6,79.8,2.8,
211,인제,2025-07-22,25.9,22.1,31.5,1.5,1.5,83.8,2.6,
211,인제,2025-07-23,25.5,22.1,31.1,,.6,83.1,3.4,
211,인제,2025-07-24,25.8,21.8,32.6,,.7,78.4,6,
211,인제,2025-07-25,26.9,21.1,35,,.8,74,9.1,
211,인제,2025-07-26,27.5,21.4,34.8,,.8,73.6,9.8,
211,인제,2025-07-27,27.6,22.2,34.8,,.8,73.5,9.6,
211,인제,2025-07-28,,21.9,29,,.3,,2.1,
211,인제,2025-07-30,28.2,23.4,34.5,,1,75.1,3.3,
211,인제,2025-07-31,27.1,23.9,32.4,0,.8,74.9,1,
211,인제,2025-08-01,27.5,22.5,34.4,,1.1,75.8,7,
211,인제,2025-08-02,27.8,23.9,33.4,,.9,75.4,5.2,
211,인제,2025-08-03,25.8,21.6,31,2.8,.7,84.1,.1,
211,인제,2025-08-04,25.1,20.5,31.6,13.7,1.5,84.9,3.9,
211,인제,2025-08-05,27.2,24,32,,1.1,79,6.7,
211,인제,2025-08-06,24.4,23.3,25.9,47.9,1.8,88.9,0,
211,인제,2025-08-07,25.1,21.1,31,2.6,1.5,77.3,6.6,
211,인제,2025-08-08,24.9,21.1,31.3,.2,1.1,77,5.1,
211,인제,2025-08-09,23.1,20,26,0,.8,83.3,0,
211,인제,2025-08-10,24.3,19.6,31.3,,1.4,74.9,7.8,
211,인제,2025-08-11,22.5,18.6,27.3,,1.2,83,0,
211,인제,2025-08-12,25.7,21,33,,.8,75.6,6.1,
211,인제,2025-08-13,22.7,21,24.8,40.6,.9,93.6,0,
211,인제,2025-08-14,24.5,22.4,27.6,50.8,1.3,89.1,.4,
211,인제,2025-08-15,25.8,22,31.2,,1,80.8,8.8,
211,인제,2025-08-16,26.7,22.7,31.5,,1.4,76.1,7,
211,인제,2025-08-17,25.3,22.8,29,,1.2,83.5,0,
211,인제,2025-08-18,25.9,22.5,31.4,.9,1.5,81.9,4.3,
211,인제,2025-08-19,27.5,23.2,31.6,0,2.1,72.5,3.5,
211,인제,2025-08-20,26.8,23.2,31.4,.1,1.5,78.8,4.2,
211,인제,2025-08-21,26.3,22.9,32.1,19.9,.8,84.4,2.9,
211,인제,2025-08-22,26.9,23.5,31.9,,1.1,78.9,8.4,
211,인제,2025-08-23,26,22.7,29.6,,.8,84.5,1.3,
211,인제,2025-08-24,27,23.6,32.7,,.8,82.1,4.6,
211,인제,2025-08-25,27.4,23.3,32.5,4,1.5,76.1,4.1,
211,인제,2025-08-26,24.6,22.5,29.5,21.3,1.3,88.9,2.6,
